""	"Subtype1-Subtype2"	"Subtype1-Subtype3"	"Subtype1-Subtype4"	"Subtype1-Subtype5"	"Subtype1-Subtype6"	"Subtype2-Subtype3"	"Subtype2-Subtype4"	"Subtype2-Subtype5"	"Subtype2-Subtype6"	"Subtype3-Subtype4"	"Subtype3-Subtype5"	"Subtype3-Subtype6"	"Subtype4-Subtype5"	"Subtype4-Subtype6"	"Subtype5-Subtype6"
"CTBP2"	-0.0569013664595124	0.103981914538321	-0.343284755018281	-0.223633446894489	0.0228153680469942	0.160883280997834	-0.286383388558768	-0.166732080434976	0.0797167345065066	-0.447266669556602	-0.32761536143281	-0.0811665464913271	0.119651308123792	0.366100123065275	0.246448814941483
"CTBS"	0.247761339223839	0.0161035878860145	0.211144169635006	0.741121284593347	0.344090509646659	-0.231657751337825	-0.0366171695888335	0.493359945369507	0.0963291704228196	0.195040581748991	0.725017696707332	0.327986921760644	0.529977114958341	0.132946340011653	-0.397030774946688
"CTC1"	-0.25684450901272	-0.132256261178915	-0.399708104106853	-0.0403179157778882	0.0570413714281961	0.124588247833805	-0.142863595094133	0.216526593234832	0.313885880440916	-0.267451842927938	0.091938345401027	0.189297632607111	0.359390188328965	0.456749475535049	0.0973592872060844
"CTCF"	-0.0379626695029209	-0.0887651668016247	-0.178968971698653	-0.460060830846999	-0.129139534693779	-0.0508024972987038	-0.141006302195732	-0.422098161344078	-0.0911768651908583	-0.0902038048970286	-0.371295664045374	-0.0403743678921545	-0.281091859148345	0.049829437004874	0.330921296153219
"CTDNEP1"	-0.0897482160651146	0.0149682525741067	-0.00494418638727692	0.138008720887657	0.0956751837632946	0.104716468639221	0.0848040296778377	0.227756936952772	0.185423399828409	-0.0199124389613836	0.123040468313551	0.0807069311891879	0.142952907274934	0.100619370150572	-0.0423335371243628
"CTDP1"	-0.060699743417272	-0.175897996587813	-0.214131910403962	-0.422858412791142	-0.427836343614208	-0.115198253170541	-0.15343216698669	-0.36215866937387	-0.367136600196936	-0.0382339138161481	-0.246960416203329	-0.251938347026395	-0.208726502387181	-0.213704433210247	-0.00497793082306619
"CTDSP1"	0.270004494989763	0.0709534057028808	0.130317423569127	0.371327033986752	0.19442121449088	-0.199051089286882	-0.139687071420636	0.101322538996989	-0.0755832804988832	0.0593640178662459	0.300373628283871	0.123467808787999	0.241009610417625	0.0641037909217532	-0.176905819495872
"CTDSP2"	0.137874500134794	0.058277072093374	0.15269328258682	0.0697958691798828	0.224775183795705	-0.07959742804142	0.0148187824520255	-0.0680786309549112	0.0869006836609106	0.0944162104934456	0.0115187970865089	0.166498111702331	-0.0828974134069367	0.0720819012088851	0.154979314615822
"CTDSPL"	0.792202595979083	0.438852542340352	0.512604439601911	0.775989290961419	0.561254223254038	-0.353350053638731	-0.279598156377173	-0.0162133050176645	-0.230948372725046	0.073751897261559	0.337136748621067	0.122401680913686	0.263384851359508	0.0486497836521268	-0.214735067707381
"CTDSPL2"	-0.107766954202806	-0.064576289361175	-0.260031040203227	-0.655780068677157	-0.393604431847731	0.043190664841631	-0.152264086000421	-0.548013114474351	-0.285837477644925	-0.195454750842052	-0.591203779315982	-0.329028142486556	-0.395749028473931	-0.133573391644504	0.262175636829427
"CTF1"	0.632354569103427	0.340107938337479	0.282405063602309	0.366302330564561	0.426725464294699	-0.292246630765948	-0.349949505501118	-0.266052238538865	-0.205629104808728	-0.0577028747351705	0.0261943922270824	0.0866175259572195	0.0838972669622528	0.14432040069239	0.0604231337301371
"CTGF"	0.636840705379479	0.185776592328542	0.16706680767637	0.274046847982852	0.258775783340593	-0.451064113050938	-0.46977389770311	-0.362793857396627	-0.378064922038886	-0.0187097846521719	0.0882702556543105	0.0729991910120516	0.106980040306482	0.0917089756642235	-0.0152710646422589
"CTH"	-0.106388598406341	0.0369993294293781	0.184426350774951	0.59697755608175	0.343673608657797	0.143387927835719	0.290814949181292	0.703366154488092	0.450062207064138	0.147427021345573	0.559978226652372	0.306674279228419	0.412551205306799	0.159247257882846	-0.253303947423953
"CTHRC1"	-0.197175512701123	-0.585711501204951	-0.194921343520399	-0.166652846172488	-0.789256940690237	-0.388535988503828	0.00225416918072421	0.0305226665286358	-0.592081427989114	0.390790157684552	0.419058655032464	-0.203545439485286	0.0282684973479116	-0.594335597169838	-0.62260409451775
"CTIF"	0.430885845835156	0.0203002511639818	0.307518344852686	-0.029729698219419	0.147695731327505	-0.410585594671175	-0.12336750098247	-0.460615544054575	-0.283190114507651	0.287218093688704	-0.0500299493834007	0.127395480163523	-0.337248043072105	-0.159822613525181	0.177425429546924
"CTNNA1"	0.146208962288661	0.405467339440614	0.0977826370742334	0.323860135900132	0.185190636217305	0.259258377151954	-0.0484263252144275	0.177651173611471	0.0389816739286444	-0.307684702366381	-0.0816072035404828	-0.220276703223309	0.226077498825898	0.0874079991430719	-0.138669499682826
"CTNNA2"	0.293767776840126	0.25133145478063	0.0400839381875621	-0.976477019649011	-0.0100897518617569	-0.0424363220594956	-0.253683838652564	-1.27024479648914	-0.303857528701883	-0.211247516593068	-1.22780847442964	-0.261421206642387	-1.01656095783657	-0.050173690049319	0.966387267787254
"CTNNAL1"	0.294104082202823	0.257477170381752	0.260075242400822	-0.342690626153918	0.133876037320723	-0.0366269118210711	-0.0340288398020012	-0.636794708356741	-0.160228044882099	0.00259807201906992	-0.600167796535669	-0.123601133061028	-0.602765868554739	-0.126199205080098	0.476566663474641
"CTNNB1"	0.0982366720161799	0.403529679478238	0.126224243004052	0.31885297400452	0.195073669094087	0.305293007462059	0.027987570987872	0.220616301988341	0.0968369970779076	-0.277305436474187	-0.0846767054737181	-0.208456010384151	0.192628731000469	0.0688494260900356	-0.123779304910433
"CTNNBIP1"	0.0483747909080566	0.260457598185548	0.167667632664817	0.185046629289806	-0.0968543811578781	0.212082807277491	0.119292841756761	0.136671838381749	-0.145229172065935	-0.0927899655207305	-0.075410968895742	-0.357311979343426	0.0173789966249885	-0.264522013822695	-0.281901010447684
"CTNNBL1"	-0.174242243658135	-0.0191060121565366	-0.219453247746048	-0.562607548214512	-0.17024291462293	0.155136231501598	-0.0452110040879135	-0.388365304556378	0.00399932903520406	-0.200347235589511	-0.543501536057976	-0.151136902466394	-0.343154300468464	0.0492103331231176	0.392364633591582
"CTNND1"	0.0184250919695297	0.294443076979428	0.0523619396956611	0.300297261416542	0.0727631839030529	0.276017985009898	0.0339368477261314	0.281872169447012	0.0543380919335232	-0.242081137283767	0.00585418443711377	-0.221679893076375	0.247935321720881	0.0204012442073918	-0.227534077513489
"CTNND2"	0.053611927208809	-0.17793504268881	-0.845175803295025	-0.863216941757983	0.0450597034696334	-0.231546969897619	-0.898787730503834	-0.916828868966792	-0.00855222373917558	-0.667240760606215	-0.685281899069173	0.222994746158443	-0.0180411384629585	0.890235506764658	0.908276645227616
"CTPS1"	-0.362388197127747	0.0266665867044552	-0.259416688483795	-0.911957529214642	-0.310028407201497	0.389054783832202	0.102971508643952	-0.549569332086895	0.0523597899262499	-0.28608327518825	-0.938624115919097	-0.336694993905952	-0.652540840730846	-0.0506117187177017	0.601929122013145
"CTPS2"	0.240023787436316	0.238196880818637	-0.00447392597912069	-0.110802590333285	0.350992909090061	-0.00182690661767922	-0.244497713415437	-0.350826377769601	0.110969121653745	-0.242670806797758	-0.348999471151922	0.112796028271424	-0.106328664354164	0.355466835069182	0.461795499423346
"CTR9"	-0.382308170631537	-0.219763238372668	-0.844237785883489	-1.01950617093066	-0.347084128418138	0.162544932258869	-0.461929615251952	-0.637198000299123	0.0352240422133987	-0.624474547510821	-0.799742932557992	-0.12732089004547	-0.175268385047171	0.497153657465351	0.672422042512522
"CTSA"	-0.0867713060302283	-0.109544012726217	-0.267629367247569	0.402669011282481	0.136193709514738	-0.0227727066959883	-0.180858061217341	0.489440317312709	0.222965015544966	-0.158085354521352	0.512213024008697	0.245737722240955	0.670298378530049	0.403823076762307	-0.266475301767742
"CTSB"	-0.366824888286598	-0.261246863575178	-0.0924262519702142	0.290766029449106	-0.195688415405188	0.105578024711421	0.274398636316384	0.657590917735705	0.171136472881411	0.168820611604963	0.552012893024284	0.0655584481699898	0.38319228141932	-0.103262163434974	-0.486454444854294
"CTSC"	-0.44950575728366	-0.072916502025073	-0.202300574643646	0.346832386480356	0.0676869351907315	0.376589255258587	0.247205182640014	0.796338143764016	0.517192692474391	-0.129384072618573	0.419748888505429	0.140603437215804	0.549132961124002	0.269987509834377	-0.279145451289625
"CTSD"	0.102064212586834	-0.136468894708664	0.0424581456703056	0.333373651839709	0.23352264361599	-0.238533107295499	-0.0596060669165288	0.231309439252875	0.131458431029155	0.17892704037897	0.469842546548373	0.369991538324654	0.290915506169404	0.191064497945684	-0.0998510082237193
"CTSE"	0.112928133156563	0.424347645657468	1.28601820527677	1.41076951948028	1.19832660720182	0.311419512500905	1.17309007212021	1.29784138632372	1.08539847404526	0.861670559619301	0.986421873822817	0.773978961544355	0.124751314203516	-0.087691598074946	-0.212442912278462
"CTSF"	1.0268773665153	0.551001012696965	0.588738279693254	0.469006659342359	0.724093557161544	-0.475876353818337	-0.438139086822047	-0.557870707172942	-0.302783809353757	0.0377372669962892	-0.0819943533546057	0.173092544464579	-0.119731620350895	0.13535527746829	0.255086897819185
"CTSG"	0.0591976556060433	-0.0960570821452863	-0.158765941343341	0.300977811117178	-0.223975474079945	-0.15525473775133	-0.217963596949384	0.241780155511135	-0.283173129685989	-0.0627088591980546	0.397034893262465	-0.127918391934659	0.459743752460519	-0.0652095327366043	-0.524953285197124
"CTSH"	1.16541035482846	0.648643442318223	0.811644991756415	1.54130612316205	1.26220255061824	-0.516766912510239	-0.353765363072047	0.375895768333591	0.0967921957897724	0.163001549438192	0.89266268084383	0.613559108300012	0.729661131405639	0.45055755886182	-0.279103572543819
"CTSK"	-0.137117187348285	-0.626532467704765	0.351621016962124	0.214563758706956	-0.412561898061913	-0.48941528035648	0.488738204310409	0.351680946055241	-0.275444710713628	0.978153484666889	0.841096226411721	0.213970569642852	-0.137057258255168	-0.764182915024037	-0.627125656768869
"CTSL"	-0.428760755704381	-0.261268112125807	-0.131885277655701	0.336437053609604	0.131146095683993	0.167492643578574	0.29687547804868	0.765197809313985	0.559906851388374	0.129382834470105	0.59770516573541	0.3924142078098	0.468322331265305	0.263031373339694	-0.205290957925611
"CTSO"	0.68984679976226	0.484520578520802	0.832395492085297	1.28228692201796	0.968184225512292	-0.205326221241457	0.142548692323038	0.592440122255703	0.278337425750032	0.347874913564495	0.79776634349716	0.483663646991489	0.449891429932665	0.135788733426994	-0.314102696505671
"CTSS"	-0.20289654021461	-0.459225270124283	0.1690460636827	0.232424074973989	0.332226953411478	-0.256328729909674	0.37194260389731	0.435320615188599	0.535123493626088	0.628271333806983	0.691649345098272	0.791452223535761	0.063378011291289	0.163180889728778	0.099802878437489
"CTSV"	-0.201048147085626	-0.0958428969174945	-0.561678137431933	-0.544380739465046	-1.15329763129705	0.105205250168131	-0.360629990346307	-0.34333259237942	-0.952249484211425	-0.465835240514439	-0.448537842547551	-1.05745473437956	0.0172973979668875	-0.591619493865118	-0.608916891832005
"CTSW"	-0.755802930128958	-0.585745252062659	-0.122218552179522	0.0480377240605467	-0.131909004892674	0.1700576780663	0.633584377949436	0.803840654189505	0.623893925236284	0.463526699883137	0.633782976123206	0.453836247169985	0.170256276240069	-0.0096904527131517	-0.179946728953221
"CTSZ"	-0.296173720031706	-0.363639089517544	-0.0485229952071997	0.195709835860892	0.128845076214077	-0.0674653694858385	0.247650724824506	0.491883555892598	0.425018796245783	0.315116094310345	0.559348925378437	0.492484165731622	0.244232831068092	0.177368071421277	-0.0668647596468151
"CTTN"	0.0126259423325237	0.310462106003257	0.105440109021025	0.719525144011348	0.183264063973899	0.297836163670733	0.0928141666885015	0.706899201678824	0.170638121641375	-0.205021996982232	0.409063038008091	-0.127198042029358	0.614085034990322	0.0778239549528734	-0.536261080037449
"CTTNBP2"	0.416061045313188	0.266126356290634	0.514696122427275	0.205237133164303	-0.510992936917813	-0.149934689022554	0.0986350771140871	-0.210823912148885	-0.927053982231001	0.248569766136641	-0.060889223126331	-0.777119293208448	-0.309458989262972	-1.02568905934509	-0.716230070082116
"CTTNBP2NL"	-0.068013939333289	0.065271541983939	0.160038533645645	-0.0327772291481089	-0.0307272118636942	0.133285481317228	0.228052472978934	0.03523671018518	0.0372867274695947	0.0947669916617063	-0.0980487711320479	-0.0959987538476332	-0.192815762793754	-0.190765745509339	0.00205001728441469
"CTU1"	-0.425301095840457	-0.176887557683632	-0.221826048476067	-0.128785815366408	-0.264726816314695	0.248413538156825	0.20347504736439	0.296515280474049	0.160574279525762	-0.0449384907924348	0.0481017423172248	-0.0878392586310628	0.0930402331096596	-0.042900767838628	-0.135941000948288
"CTU2"	-0.468345567837032	-0.15432283125828	-0.276416035463221	-0.182955621668259	-0.224783387917733	0.314022736578752	0.191929532373811	0.285389946168773	0.243562179919299	-0.122093204204942	-0.0286327904099791	-0.0704605566594533	0.0934604137949626	0.0516326475454884	-0.0418277662494742
"CUEDC1"	0.195121070829021	0.304171446688809	0.367831195696308	0.217558191788033	0.388385346636748	0.109050375859788	0.172710124867287	0.0224371209590123	0.193264275807727	0.0636597490074989	-0.0866132549007759	0.0842138999479388	-0.150273003908275	0.0205541509404399	0.170827154848715
"CUEDC2"	-0.64860152397454	-0.103667431709799	-0.509849015003943	-0.64576930817242	-0.315172675781396	0.544934092264741	0.138752508970597	0.00283221580211956	0.333428848193144	-0.406181583294144	-0.542101876462621	-0.211505244071597	-0.135920293168477	0.194676339222547	0.330596632391024
"CUL1"	-0.265400784154237	0.0134582296866067	-0.178081202633443	-0.119077309442945	-0.312329058617056	0.278859013840843	0.0873195815207932	0.146323474711292	-0.0469282744628196	-0.19153943232005	-0.132535539129552	-0.325787288303663	0.0590038931904986	-0.134247855983613	-0.193251749174111
"CUL2"	-0.222724038171139	-0.126169861239974	-0.219523441530949	-0.172903980374692	-0.158846008865071	0.096554176931165	0.0032005966401896	0.0498200577964472	0.0638780293060683	-0.0933535802909754	-0.0467341191347178	-0.0326761476250967	0.0466194611562576	0.0606774326658787	0.0140579715096211
"CUL3"	0.103817502383931	0.101501918522208	0.0258440928816766	-0.0154943371595382	0.131000476549005	-0.00231558386172222	-0.077973409502254	-0.119311839543469	0.0271829741650741	-0.0756578256405317	-0.116996255681747	0.0294985580267963	-0.0413384300412148	0.105156383667328	0.146494813708543
"CUL4A"	0.099977145930113	0.114684617180858	-0.0372456115166835	-0.234611964352875	0.0683906597385723	0.0147074712507453	-0.137222757446796	-0.334589110282988	-0.0315864861915407	-0.151930228697542	-0.349296581533733	-0.046293957442286	-0.197366352836192	0.105636271255256	0.303002624091447
"CUL4B"	-0.247358289088298	0.00536690196951591	-0.205953275731551	-0.572009615531826	-0.216727453839572	0.252725191057814	0.041405013356747	-0.324651326443529	0.0306308352487253	-0.211320177701067	-0.577376517501342	-0.222094355809088	-0.366056339800276	-0.0107741781080217	0.355282161692254
"CUL5"	0.0523948068132488	0.164292037220221	-0.0684397943611336	-0.0420126151298911	0.189689968610646	0.111897230406972	-0.120834601174382	-0.0944074219431399	0.137295161797397	-0.232731831581354	-0.206304652350112	0.0253979313904254	0.0264271792312425	0.25812976297178	0.231702583740537
"CUL7"	0.0404921294400277	0.107041907606523	0.1143762183286	0.226284385525186	0.141636690931247	0.0665497781664948	0.0738840888885721	0.185792256085159	0.101144561491219	0.00733431072207724	0.119242477918664	0.0345947833247244	0.111908167196587	0.0272604726026471	-0.0846476945939395
"CUL9"	0.0790131522366858	0.062198072806707	0.0792314974042564	-0.0697554135070045	0.164530209691566	-0.0168150794299788	0.000218345167570561	-0.14876856574369	0.08551705745488	0.0170334245975494	-0.131953486313711	0.102332136884859	-0.148986910911261	0.0852987122873094	0.23428562319857
"CUTA"	0.38299660171285	0.0964533384089867	0.0461150777070144	-0.151030252168672	0.217093950218102	-0.286543263303864	-0.336881524005836	-0.534026853881522	-0.165902651494748	-0.0503382607019723	-0.247483590577659	0.120640611809116	-0.197145329875686	0.170978872511088	0.368124202386774
"CUTC"	0.0353151395118129	-0.154499306160742	-0.0513266252748695	0.174923557680979	0.135101620866959	-0.189814445672555	-0.0866417647866824	0.139608418169166	0.0997864813551464	0.103172680885873	0.329422863841721	0.289600927027701	0.226250182955849	0.186428246141829	-0.03982193681402
"CUX1"	0.0408728689938871	0.117394323350328	-0.0407002691953905	0.228409197371961	-0.0915741677848243	0.0765214543564407	-0.0815731381892777	0.187536328378074	-0.132447036778711	-0.158094592545718	0.111014874021633	-0.208968491135152	0.269109466567352	-0.0508738985894338	-0.319983365156785
"CWC15"	-0.129521458677492	-0.00325941593054306	-0.145859771715239	-0.451928618168747	-0.149126740987984	0.126262042746949	-0.016338313037747	-0.322407159491255	-0.0196052823104916	-0.142600355784696	-0.448669202238204	-0.145867325057441	-0.306068846453508	-0.00326696927274464	0.302801877180764
"CWC22"	-0.783146367496517	-0.268376298172531	-0.953904383103214	-1.09920806400852	-0.352754289754409	0.514770069323986	-0.170758015606697	-0.316061696512003	0.430392077742108	-0.685528084930683	-0.830831765835989	-0.0843779915818773	-0.145303680905306	0.601150093348806	0.746453774254112
"CWC25"	-0.395766600126871	-0.112141654305906	-0.28289648039771	-0.252583728498267	-0.30274390275723	0.283624945820965	0.112870119729161	0.143182871628605	0.0930226973696413	-0.170754826091804	-0.14044207419236	-0.190602248451324	0.0303127518994439	-0.0198474223595197	-0.0501601742589636
"CWC27"	-0.255068874485327	-0.0358465132366394	-0.259075127635403	-0.433625873203859	-0.158652939013806	0.219222361248688	-0.00400625315007613	-0.178556998718532	0.0964159354715212	-0.223228614398764	-0.39777935996722	-0.122806425777167	-0.174550745568456	0.100422188621597	0.274972934190054
"CWF19L1"	-0.35193943282558	-0.120270220816694	-0.50459924716858	-0.413518723849188	-0.311517582818788	0.231669212008886	-0.152659814343	-0.061579291023608	0.0404218500067916	-0.384329026351887	-0.293248503032494	-0.191247362002095	0.0910805233193922	0.193081664349792	0.1020011410304
"CWF19L2"	-0.231189246778372	-0.00511371435099398	-0.195616204482515	-0.443693210010216	-0.228384326874079	0.226075532427378	0.0355730422958572	-0.212503963231844	0.00280491990429285	-0.190502490131521	-0.438579495659222	-0.223270612523085	-0.248077005527702	-0.0327681223915643	0.215308883136137
"CX3CL1"	-0.0237062451803817	0.266351198109721	0.196510828728566	0.955448132574456	0.460360766240887	0.290057443290103	0.220217073908948	0.979154377754837	0.484067011421268	-0.0698403693811551	0.689096934464734	0.194009568131165	0.75893730384589	0.26384993751232	-0.495087366333569
"CXADR"	0.508367870534526	0.687157257585279	0.216227213022336	-0.280564922311489	-0.19226494336141	0.178789387050754	-0.292140657512189	-0.788932792846014	-0.700632813895936	-0.470930044562943	-0.967722179896768	-0.87942220094669	-0.496792135333825	-0.408492156383747	0.0882999789500783
"CXCL10"	-0.311529497488902	0.156798563602503	0.272065281665622	0.21023013045791	-0.199519581313584	0.468328061091405	0.583594779154525	0.521759627946812	0.112009916175318	0.11526671806312	0.0534315668554075	-0.356318144916087	-0.0618351512077121	-0.471584862979206	-0.409749711771494
"CXCL12"	1.08585478932539	0.313366907510411	1.12337221330325	1.14870788364682	0.833840432916675	-0.772487881814981	0.0375174239778554	0.0628530943214307	-0.252014356408717	0.810005305792836	0.835340976136412	0.520473525406264	0.0253356703435753	-0.289531780386572	-0.314867450730148
"CXCL13"	0.613933788011958	-0.356424166111346	0.747228486016626	0.72925316793246	0.355134023283335	-0.970357954123304	0.133294698004668	0.115319379920502	-0.258799764728623	1.10365265212797	1.08567733404381	0.711558189394681	-0.0179753180841661	-0.392094462733291	-0.374119144649125
"CXCL14"	1.28653686045987	0.426210662544476	0.742945687723671	0.587753359364516	-0.128003199897381	-0.860326197915398	-0.543591172736203	-0.698783501095357	-1.41454006035725	0.316735025179195	0.16154269682004	-0.554213862441857	-0.155192328359155	-0.870948887621051	-0.715756559261897
"CXCL16"	0.681078243228611	0.239210385670044	-0.338011163074968	0.731762268365191	0.439692230255339	-0.441867857558567	-1.01908940630358	0.0506840251365805	-0.241386012973272	-0.577221548745012	0.492551882695147	0.200481844585294	1.06977343144016	0.777703393330306	-0.292070038109853
"CXCL17"	1.47252128415688	0.855620129308821	0.973433441988854	1.51388953199147	1.82058661149938	-0.616901154848057	-0.499087842168024	0.0413682478345908	0.348065327342504	0.117813312680032	0.658269402682648	0.964966482190561	0.540456090002615	0.847153169510529	0.306697079507913
"CXCL5"	0.151571382179644	-0.181018035216947	-1.26011226182611	0.376802981421251	-0.263604079108951	-0.332589417396591	-1.41168364400575	0.225231599241608	-0.415175461288595	-1.07909422660916	0.557821016638199	-0.0825860438920036	1.63691524324736	0.996508182717155	-0.640407060530202
"CXCL6"	0.0372137133900551	-0.186663434446942	0.0212915669785203	0.236926321883444	-0.265631006885081	-0.223877147836997	-0.0159221464115349	0.199712608493389	-0.302844720275136	0.207955001425463	0.423589756330386	-0.0789675724381386	0.215634754904924	-0.286922573863601	-0.502557328768525
"CXCL8"	-0.500439890312183	-0.484816992413303	-0.986317025004164	-0.238753929942561	-0.8705937918276	0.0156228978988803	-0.485877134691981	0.261685960369622	-0.370153901515417	-0.501500032590861	0.246063062470742	-0.385776799414297	0.747563095061603	0.115723233176564	-0.631839861885039
"CXCL9"	-1.75766281277928	-0.117135885986245	-0.0417189493197066	-0.691024380915212	-0.347190014091768	1.64052692679304	1.71594386345958	1.06663843186407	1.41047279868752	0.0754169366665387	-0.573888494928966	-0.230054128105523	-0.649305431595505	-0.305471064772062	0.343834366823443
"CXCR1"	-0.465433140986931	-0.586880577773371	-0.7957384496545	-0.272284727644153	-0.885170409600919	-0.12144743678644	-0.330305308667569	0.193148413342778	-0.419737268613988	-0.208857871881129	0.314595850129217	-0.298289831827548	0.523453722010347	-0.0894319599464189	-0.612885681956766
"CXCR2"	-0.602507444041962	-0.553349690059859	-0.799634208637497	0.0669724559453777	-0.788211764533949	0.049157753982103	-0.197126764595535	0.66947989998734	-0.185704320491986	-0.246284518577638	0.620322146005237	-0.234862074474089	0.866606664582875	0.0114224441035486	-0.855184220479326
"CXCR4"	-0.392070961674328	-0.471145950808813	-0.340755159723876	-1.27679416001251	-0.405711616516196	-0.0790749891344844	0.0513158019504523	-0.88472319833818	-0.0136406548418675	0.130390791084937	-0.805648209203695	0.0654343342926169	-0.936039000288632	-0.0649564567923197	0.871082543496312
"CXorf21"	-0.71101922771963	-0.660990188473283	0.256306432283191	0.499606760576334	-0.215186332713265	0.0500290392463475	0.967325660002821	1.21062598829596	0.495832895006365	0.917296620756474	1.16059694904962	0.445803855760017	0.243300328293143	-0.471492764996457	-0.714793093289599
"CXorf36"	0.0527933768597036	0.0996787311735218	0.0531893611435445	0.0762743990133201	0.189786132261315	0.0468853543138182	0.000395984283840925	0.0234810221536166	0.136992755401612	-0.0464893700299773	-0.0234043321602017	0.0901074010877936	0.0230850378697756	0.136596771117771	0.113511733247995
"CXorf38"	-0.502480603654572	-0.146998763379538	0.0213382702737032	-0.0845489965744977	0.0174341720313938	0.355481840275034	0.523818873928275	0.417931607080074	0.519914775685966	0.168337033653241	0.06244976680504	0.164432935410931	-0.105887266848201	-0.00390409824230936	0.101983168605891
"CXorf56"	-0.206338520082885	0.0292703359046827	-0.227406932549267	-0.6896208439455	-0.382360841762037	0.235608855987568	-0.0210684124663819	-0.483282323862615	-0.176022321679151	-0.25667726845395	-0.718891179850183	-0.411631177666719	-0.462213911396233	-0.154953909212769	0.307260002183463
"CXorf57"	-0.514434922161018	0.0183714057398155	0.102148972020246	-0.821250441998989	-0.849350050991081	0.532806327900834	0.616583894181264	-0.306815519837971	-0.334915128830063	0.0837775662804303	-0.839621847738804	-0.867721456730897	-0.923399414019235	-0.951499023011327	-0.0280996089920926
"CXorf67"	0.717930271499861	0.572826159459607	0.30160796374248	0.219291411601995	-0.242691723137287	-0.145104112040254	-0.416322307757381	-0.498638859897865	-0.960621994637148	-0.271218195717127	-0.353534747857611	-0.815517882596894	-0.0823165521404844	-0.544299686879767	-0.461983134739283
"CXXC1"	-0.0322894243882141	-0.0195966643123243	-0.138791379213778	-0.404525599805799	-0.160349640424112	0.0126927600758899	-0.106501954825564	-0.372236175417585	-0.128060216035898	-0.119194714901454	-0.384928935493474	-0.140752976111788	-0.265734220592021	-0.0215582612103342	0.244175959381687
"CXXC5"	0.0861176715878678	-0.0175633946176023	0.287918597564108	0.208132441070076	0.261720155097656	-0.10368106620547	0.20180092597624	0.122014769482208	0.175602483509788	0.30548199218171	0.225695835687678	0.279283549715258	-0.0797861564940325	-0.0261984424664523	0.0535877140275801
"CYB561"	0.476068128867753	0.383265441170244	0.0127100773300178	0.713873886012915	0.724872584397855	-0.0928026876975094	-0.463358051537735	0.237805757145162	0.248804455530101	-0.370555363840226	0.330608444842671	0.341607143227611	0.701163808682897	0.712162507067837	0.0109986983849399
"CYB561A3"	0.00367023464701031	-0.143290881920735	0.135344406296792	0.105319553436514	-0.000163624234245763	-0.146961116567746	0.131674171649782	0.101649318789504	-0.00383385888125608	0.278635288217528	0.24861043535725	0.14312725768649	-0.0300248528602781	-0.135508030531038	-0.10548317767076
"CYB5A"	0.770822062779235	0.618964351417852	0.604828440123352	0.662128481719537	1.06199054755686	-0.151857711361383	-0.165993622655884	-0.108693581059698	0.291168484777622	-0.0141359112945004	0.0431641303016848	0.443026196139005	0.0573000415961852	0.457162107433505	0.39986206583732
"CYB5B"	0.02144654919747	0.0884468511733663	0.0771057876664768	0.325685110566338	0.182973655320547	0.0670003019758963	0.0556592384690069	0.304238561368868	0.161527106123077	-0.0113410635068895	0.237238259392972	0.094526804147181	0.248579322899861	0.10586786765407	-0.142711455245791
"CYB5D1"	1.77660502217519	1.80829237672807	1.86482210881893	1.93485176293583	1.02698035013232	0.0316873545528807	0.0882170866437457	0.158246740760645	-0.749624672042866	0.056529732090865	0.126559386207764	-0.781312026595747	0.0700296541168993	-0.837841758686612	-0.907871412803511
"CYB5D2"	0.419193441866305	0.332541449337487	0.250878118827512	0.134335003787097	0.306694188159866	-0.0866519925288187	-0.168315323038793	-0.284858438079208	-0.112499253706439	-0.0816633305099748	-0.19820644555039	-0.0258472611776202	-0.116543115040415	0.0558160693323546	0.17235918437277
"CYB5R1"	0.651424968084565	0.321410193238902	0.356202488494296	0.683817859031926	0.591474106808315	-0.330014774845662	-0.295222479590268	0.0323928909473614	-0.0599508612762495	0.0347922952553942	0.362407665793024	0.270063913569413	0.32761537053763	0.235271618314019	-0.0923437522236109
"CYB5R2"	0.675671277662332	0.231156732823695	0.197908325118263	0.402876115097805	-0.402454482125776	-0.444514544838638	-0.47776295254407	-0.272795162564528	-1.07812575978811	-0.0332484077054321	0.17171938227411	-0.633611214949471	0.204967789979542	-0.600362807244039	-0.805330597223581
"CYB5R3"	0.512906051662556	0.228982603301842	0.419004607642952	0.498022700546541	0.3805764952242	-0.283923448360714	-0.0939014440196037	-0.0148833511160144	-0.132329556438355	0.19002200434111	0.2690400972447	0.151593891922359	0.0790180929035893	-0.0384281124187518	-0.117446205322341
"CYB5R4"	-0.240961581500001	-0.196107423096772	-0.101370229818026	-0.385210849176485	-0.11738304993968	0.0448541584032292	0.139591351681974	-0.144249267676484	0.12357853156032	0.0947371932787451	-0.189103426079714	0.0787243731570911	-0.283840619358459	-0.016012820121654	0.267827799236805
"CYBA"	-0.750314874753943	-0.579681966197098	-0.229714866130874	0.0126564977417035	-0.178725365035643	0.170632908556845	0.520600008623068	0.762971372495646	0.5715895097183	0.349967100066223	0.592338463938801	0.400956601161455	0.242371363872578	0.0509895010952316	-0.191381862777346
